id,congestion
Dresden 2022-01-03,41.8
Munich 2022-01-03,27.466666666666665
Athens 2022-01-03,27.666666666666668
Budapest 2022-01-03,45.52307692307692
Cork 2022-01-03,10.303030303030303
Dublin 2022-01-03,19.21212121212121
Bologna 2022-01-03,19.736842105263158
Catania 2022-01-03,32.18604651162791
Milan 2022-01-03,13.80952380952381
Rome 2022-01-03,25.157894736842106
Eindhoven 2022-01-03,16.08108108108108
Groningen 2022-01-03,13.80952380952381
Krakow 2022-01-03,46.0
Poznan 2022-01-03,46.422222222222224
Lisbon 2022-01-03,13.80952380952381
Porto 2022-01-03,17.357142857142858
Bucharest 2022-01-03,47.325
Alicante 2022-01-03,15.89820359281437
Barcelona 2022-01-03,17.357142857142858
Madrid 2022-01-03,13.666666666666666
Malaga 2022-01-03,14.02020202020202
Seville 2022-01-03,33.666666666666664
Gothenburg 2022-01-03,19.736842105263158
Malmo 2022-01-03,13.666666666666666
Stockholm 2022-01-03,23.15
Graz 2022-01-04,27.642857142857142
Vienna 2022-01-04,27.466666666666665
Brussels 2022-01-04,31.34090909090909
Charleroi 2022-01-04,15.89820359281437
Brno 2022-01-04,37.04761904761905
Prague 2022-01-04,33.18604651162791
Copenhagen 2022-01-04,21.76829268292683
Tallinn 2022-01-04,29.532258064516128
Helsinki 2022-01-04,16.08108108108108
Grenoble 2022-01-04,40.088235294117645
Lille 2022-01-04,30.073529411764707
Paris 2022-01-04,36.98
Berlin 2022-01-04,38.093023255813954
Bremen 2022-01-04,27.642857142857142
Cologne 2022-01-04,29.127659574468087
Dresden 2022-01-04,34.41509433962264
Munich 2022-01-04,27.466666666666665
Athens 2022-01-04,43.372093023255815
Budapest 2022-01-04,45.52307692307692
Cork 2022-01-04,19.954545454545453
Dublin 2022-01-04,28.17391304347826
Bologna 2022-01-04,17.357142857142858
Catania 2022-01-04,32.18604651162791
Milan 2022-01-04,13.80952380952381
Rome 2022-01-04,25.157894736842106
Eindhoven 2022-01-04,16.08108108108108
Groningen 2022-01-04,13.80952380952381
Krakow 2022-01-04,46.0
Poznan 2022-01-04,43.372093023255815
Lisbon 2022-01-04,13.80952380952381
Porto 2022-01-04,24.256410256410255
Bucharest 2022-01-04,50.0625
Alicante 2022-01-04,14.02020202020202
Barcelona 2022-01-04,17.357142857142858
Madrid 2022-01-04,13.666666666666666
Malaga 2022-01-04,14.02020202020202
Seville 2022-01-04,33.666666666666664
Gothenburg 2022-01-04,16.08108108108108
Malmo 2022-01-04,13.666666666666666
Stockholm 2022-01-04,23.15
Graz 2022-01-05,17.051546391752577
Vienna 2022-01-05,27.466666666666665
Brussels 2022-01-05,27.083333333333332
Charleroi 2022-01-05,15.89820359281437
Brno 2022-01-05,37.04761904761905
Prague 2022-01-05,33.18604651162791
Copenhagen 2022-01-05,37.2
Tallinn 2022-01-05,29.532258064516128
Helsinki 2022-01-05,16.08108108108108
Grenoble 2022-01-05,40.088235294117645
Lille 2022-01-05,30.073529411764707
Paris 2022-01-05,36.98
Berlin 2022-01-05,38.093023255813954
Bremen 2022-01-05,27.642857142857142
Cologne 2022-01-05,29.127659574468087
Dresden 2022-01-05,34.41509433962264
Munich 2022-01-05,27.466666666666665
Athens 2022-01-05,43.372093023255815
Budapest 2022-01-05,37.666666666666664
Cork 2022-01-05,26.863636363636363
Dublin 2022-01-05,28.17391304347826
Bologna 2022-01-05,19.736842105263158
Catania 2022-01-05,34.0
Milan 2022-01-05,13.80952380952381
Rome 2022-01-05,25.157894736842106
Eindhoven 2022-01-05,17.17105263157895
Groningen 2022-01-05,17.685714285714287
Krakow 2022-01-05,60.5
Poznan 2022-01-05,43.372093023255815
Lisbon 2022-01-05,21.375
Porto 2022-01-05,24.256410256410255
Bucharest 2022-01-05,57.48148148148148
Alicante 2022-01-05,15.89820359281437
Barcelona 2022-01-05,12.254545454545454
Madrid 2022-01-05,13.666666666666666
Malaga 2022-01-05,15.89820359281437
Seville 2022-01-05,33.666666666666664
Gothenburg 2022-01-05,16.08108108108108
Malmo 2022-01-05,13.666666666666666
Stockholm 2022-01-05,23.15
Graz 2022-01-06,8.282051282051283
Vienna 2022-01-06,12.05
Brussels 2022-01-06,27.083333333333332
Charleroi 2022-01-06,15.89820359281437
Brno 2022-01-06,37.04761904761905
Prague 2022-01-06,33.18604651162791
Copenhagen 2022-01-06,37.2
Tallinn 2022-01-06,29.532258064516128
Helsinki 2022-01-06,13.80952380952381
Grenoble 2022-01-06,40.088235294117645
Lille 2022-01-06,30.073529411764707
Paris 2022-01-06,36.98
Berlin 2022-01-06,38.093023255813954
Bremen 2022-01-06,31.666666666666668
Cologne 2022-01-06,39.61904761904762
Dresden 2022-01-06,34.41509433962264
Munich 2022-01-06,12.05
Athens 2022-01-06,11.549295774647888
Budapest 2022-01-06,45.11764705882353
Cork 2022-01-06,28.333333333333332
Dublin 2022-01-06,31.34090909090909
Bologna 2022-01-06,7.197916666666667
Catania 2022-01-06,15.628571428571428
Milan 2022-01-06,13.80952380952381
Rome 2022-01-06,15.0
Eindhoven 2022-01-06,19.736842105263158
Groningen 2022-01-06,17.685714285714287
Krakow 2022-01-06,14.958333333333334
Poznan 2022-01-06,14.958333333333334
Lisbon 2022-01-06,21.375
Porto 2022-01-06,24.256410256410255
Bucharest 2022-01-06,63.333333333333336
Alicante 2022-01-06,5.481632653061224
Barcelona 2022-01-06,7.197916666666667
Madrid 2022-01-06,5.481632653061224
Malaga 2022-01-06,5.481632653061224
Seville 2022-01-06,5.481632653061224
Gothenburg 2022-01-06,13.80952380952381
Malmo 2022-01-06,13.80952380952381
Stockholm 2022-01-06,10.303030303030303
Graz 2022-01-07,17.051546391752577
Vienna 2022-01-07,17.051546391752577
Brussels 2022-01-07,27.083333333333332
Charleroi 2022-01-07,14.02020202020202
Brno 2022-01-07,37.04761904761905
Prague 2022-01-07,33.18604651162791
Copenhagen 2022-01-07,37.2
Tallinn 2022-01-07,29.532258064516128
Helsinki 2022-01-07,13.80952380952381
Grenoble 2022-01-07,48.142857142857146
Lille 2022-01-07,30.073529411764707
Paris 2022-01-07,36.98
Berlin 2022-01-07,38.093023255813954
Bremen 2022-01-07,34.529411764705884
Cologne 2022-01-07,34.529411764705884
Dresden 2022-01-07,34.41509433962264
Munich 2022-01-07,27.642857142857142
Athens 2022-01-07,34.0625
Budapest 2022-01-07,45.11764705882353
Cork 2022-01-07,37.714285714285715
Dublin 2022-01-07,54.0
Bologna 2022-01-07,16.08108108108108
Catania 2022-01-07,36.04761904761905
Milan 2022-01-07,13.80952380952381
Rome 2022-01-07,12.0
Eindhoven 2022-01-07,17.17105263157895
Groningen 2022-01-07,17.685714285714287
Krakow 2022-01-07,28.17391304347826
Poznan 2022-01-07,28.17391304347826
Lisbon 2022-01-07,21.375
Porto 2022-01-07,32.64
Bucharest 2022-01-07,47.0
Alicante 2022-01-07,15.89820359281437
Barcelona 2022-01-07,13.80952380952381
Madrid 2022-01-07,13.666666666666666
Malaga 2022-01-07,15.89820359281437
Seville 2022-01-07,13.666666666666666
Gothenburg 2022-01-07,13.80952380952381
Malmo 2022-01-07,13.80952380952381
Stockholm 2022-01-07,15.628571428571428
Graz 2022-01-08,16.025974025974026
Vienna 2022-01-08,18.48936170212766
Brussels 2022-01-08,23.333333333333332
Charleroi 2022-01-08,10.91796875
Brno 2022-01-08,10.484276729559749
Prague 2022-01-08,10.484276729559749
Copenhagen 2022-01-08,10.453900709219859
Tallinn 2022-01-08,16.025974025974026
Helsinki 2022-01-08,8.73076923076923
Grenoble 2022-01-08,24.747474747474747
Lille 2022-01-08,18.48936170212766
Paris 2022-01-08,25.307692307692307
Berlin 2022-01-08,21.386363636363637
Bremen 2022-01-08,16.319444444444443
Cologne 2022-01-08,16.025974025974026
Dresden 2022-01-08,18.813186813186814
Munich 2022-01-08,18.48936170212766
Athens 2022-01-08,18.48936170212766
Budapest 2022-01-08,21.27777777777778
Cork 2022-01-08,29.166666666666668
Dublin 2022-01-08,24.747474747474747
Bologna 2022-01-08,18.48936170212766
Catania 2022-01-08,36.0
Milan 2022-01-08,19.473684210526315
Rome 2022-01-08,24.747474747474747
Eindhoven 2022-01-08,10.453900709219859
Groningen 2022-01-08,28.0
Krakow 2022-01-08,21.95744680851064
Poznan 2022-01-08,21.27777777777778
Lisbon 2022-01-08,10.453900709219859
Porto 2022-01-08,18.48936170212766
Bucharest 2022-01-08,17.65
Alicante 2022-01-08,12.535087719298245
Barcelona 2022-01-08,10.453900709219859
Madrid 2022-01-08,10.91796875
Malaga 2022-01-08,12.535087719298245
Seville 2022-01-08,10.91796875
Gothenburg 2022-01-08,9.68859649122807
Malmo 2022-01-08,9.68859649122807
Stockholm 2022-01-08,12.682539682539682
Graz 2022-01-09,11.31764705882353
Vienna 2022-01-09,11.31764705882353
Brussels 2022-01-09,14.23076923076923
Charleroi 2022-01-09,5.622950819672131
Brno 2022-01-09,9.931506849315069
Prague 2022-01-09,11.31764705882353
Copenhagen 2022-01-09,8.833333333333334
Tallinn 2022-01-09,12.164383561643836
Helsinki 2022-01-09,10.941798941798941
Grenoble 2022-01-09,15.071942446043165
Lille 2022-01-09,9.791666666666666
Paris 2022-01-09,17.166666666666668
Berlin 2022-01-09,15.0
Bremen 2022-01-09,9.791666666666666
Cologne 2022-01-09,9.791666666666666
Dresden 2022-01-09,15.071942446043165
Munich 2022-01-09,13.395833333333334
Athens 2022-01-09,9.531645569620252
Budapest 2022-01-09,15.071942446043165
Cork 2022-01-09,15.071942446043165
Dublin 2022-01-09,19.689655172413794
Bologna 2022-01-09,11.31764705882353
Catania 2022-01-09,21.666666666666668
Milan 2022-01-09,11.31764705882353
Rome 2022-01-09,15.0
Eindhoven 2022-01-09,6.8478260869565215
Groningen 2022-01-09,9.75
Krakow 2022-01-09,15.695121951219512
Poznan 2022-01-09,15.071942446043165
Lisbon 2022-01-09,6.8478260869565215
Porto 2022-01-09,11.31764705882353
Bucharest 2022-01-09,15.695121951219512
Alicante 2022-01-09,8.285
Barcelona 2022-01-09,10.941798941798941
Madrid 2022-01-09,6.147368421052631
Malaga 2022-01-09,6.037037037037037
Seville 2022-01-09,8.285
Gothenburg 2022-01-09,6.8478260869565215
Malmo 2022-01-09,6.147368421052631
Stockholm 2022-01-09,16.416666666666668
Graz 2022-01-10,30.2
Vienna 2022-01-10,37.04761904761905
Brussels 2022-01-10,41.95145631067961
Charleroi 2022-01-10,20.745222929936304
Brno 2022-01-10,37.04761904761905
Prague 2022-01-10,33.18604651162791
Copenhagen 2022-01-10,37.2
Tallinn 2022-01-10,31.242424242424242
Helsinki 2022-01-10,17.17105263157895
Grenoble 2022-01-10,40.088235294117645
Lille 2022-01-10,30.073529411764707
Paris 2022-01-10,36.98
Berlin 2022-01-10,38.093023255813954
Bremen 2022-01-10,35.714285714285715
Cologne 2022-01-10,29.229166666666668
Dresden 2022-01-10,34.41509433962264
Munich 2022-01-10,37.04761904761905
Athens 2022-01-10,46.422222222222224
Budapest 2022-01-10,45.52307692307692
Cork 2022-01-10,45.11764705882353
Dublin 2022-01-10,41.925925925925924
Bologna 2022-01-10,34.0
Catania 2022-01-10,31.80952380952381
Milan 2022-01-10,29.532258064516128
Rome 2022-01-10,40.142857142857146
Eindhoven 2022-01-10,18.746666666666666
Groningen 2022-01-10,21.76829268292683
Krakow 2022-01-10,46.0
Poznan 2022-01-10,46.422222222222224
Lisbon 2022-01-10,24.256410256410255
Porto 2022-01-10,30.073529411764707
Bucharest 2022-01-10,62.266666666666666
Alicante 2022-01-10,18.627118644067796
Barcelona 2022-01-10,25.258064516129032
Madrid 2022-01-10,17.75
Malaga 2022-01-10,20.983193277310924
Seville 2022-01-10,22.49397590361446
Gothenburg 2022-01-10,16.227272727272727
Malmo 2022-01-10,15.89820359281437
Stockholm 2022-01-10,27.642857142857142
Graz 2022-01-11,30.2
Vienna 2022-01-11,37.04761904761905
Brussels 2022-01-11,41.95145631067961
Charleroi 2022-01-11,20.745222929936304
Brno 2022-01-11,37.04761904761905
Prague 2022-01-11,33.18604651162791
Copenhagen 2022-01-11,31.242424242424242
Tallinn 2022-01-11,34.0
Helsinki 2022-01-11,17.17105263157895
Grenoble 2022-01-11,40.088235294117645
Lille 2022-01-11,30.073529411764707
Paris 2022-01-11,36.98
Berlin 2022-01-11,38.093023255813954
Bremen 2022-01-11,29.229166666666668
Cologne 2022-01-11,29.229166666666668
Dresden 2022-01-11,34.41509433962264
Munich 2022-01-11,37.04761904761905
Athens 2022-01-11,46.422222222222224
Budapest 2022-01-11,45.52307692307692
Cork 2022-01-11,45.11764705882353
Dublin 2022-01-11,41.925925925925924
Bologna 2022-01-11,34.0
Catania 2022-01-11,37.04761904761905
Milan 2022-01-11,26.941176470588236
Rome 2022-01-11,45.52307692307692
Eindhoven 2022-01-11,19.511111111111113
Groningen 2022-01-11,24.256410256410255
Krakow 2022-01-11,46.0
Poznan 2022-01-11,46.422222222222224
Lisbon 2022-01-11,24.256410256410255
Porto 2022-01-11,30.073529411764707
Bucharest 2022-01-11,62.266666666666666
Alicante 2022-01-11,20.983193277310924
Barcelona 2022-01-11,28.333333333333332
Madrid 2022-01-11,17.75
Malaga 2022-01-11,20.983193277310924
Seville 2022-01-11,22.49397590361446
Gothenburg 2022-01-11,16.014705882352942
Malmo 2022-01-11,15.89820359281437
Stockholm 2022-01-11,27.642857142857142
Graz 2022-01-12,32.18604651162791
Vienna 2022-01-12,32.67213114754098
Brussels 2022-01-12,41.95145631067961
Charleroi 2022-01-12,20.745222929936304
Brno 2022-01-12,37.04761904761905
Prague 2022-01-12,33.18604651162791
Copenhagen 2022-01-12,37.2
Tallinn 2022-01-12,31.242424242424242
Helsinki 2022-01-12,17.17105263157895
Grenoble 2022-01-12,48.142857142857146
Lille 2022-01-12,30.073529411764707
Paris 2022-01-12,36.98
Berlin 2022-01-12,38.093023255813954
Bremen 2022-01-12,29.229166666666668
Cologne 2022-01-12,29.229166666666668
Dresden 2022-01-12,34.41509433962264
Munich 2022-01-12,37.04761904761905
Athens 2022-01-12,46.422222222222224
Budapest 2022-01-12,45.52307692307692
Cork 2022-01-12,45.11764705882353
Dublin 2022-01-12,41.925925925925924
Bologna 2022-01-12,34.0
Catania 2022-01-12,32.18604651162791
Milan 2022-01-12,47.5
Rome 2022-01-12,40.142857142857146
Eindhoven 2022-01-12,18.746666666666666
Groningen 2022-01-12,24.272727272727273
Krakow 2022-01-12,46.0
Poznan 2022-01-12,46.422222222222224
Lisbon 2022-01-12,24.256410256410255
Porto 2022-01-12,33.25
Bucharest 2022-01-12,85.0
Alicante 2022-01-12,20.983193277310924
Barcelona 2022-01-12,25.258064516129032
Madrid 2022-01-12,17.75
Malaga 2022-01-12,20.983193277310924
Seville 2022-01-12,23.028985507246375
Gothenburg 2022-01-12,16.014705882352942
Malmo 2022-01-12,15.89622641509434
Stockholm 2022-01-12,27.642857142857142
Graz 2022-01-13,30.2
Vienna 2022-01-13,32.67213114754098
Brussels 2022-01-13,41.95145631067961
Charleroi 2022-01-13,20.745222929936304
Brno 2022-01-13,37.04761904761905
Prague 2022-01-13,33.18604651162791
Copenhagen 2022-01-13,31.242424242424242
Tallinn 2022-01-13,31.242424242424242
Helsinki 2022-01-13,16.227272727272727
Grenoble 2022-01-13,48.142857142857146
Lille 2022-01-13,30.073529411764707
Paris 2022-01-13,36.98
Berlin 2022-01-13,38.093023255813954
Bremen 2022-01-13,29.229166666666668
Cologne 2022-01-13,29.229166666666668
Dresden 2022-01-13,34.41509433962264
Munich 2022-01-13,37.04761904761905
Athens 2022-01-13,46.422222222222224
Budapest 2022-01-13,45.11764705882353
Cork 2022-01-13,45.11764705882353
Dublin 2022-01-13,41.925925925925924
Bologna 2022-01-13,34.0
Catania 2022-01-13,32.18604651162791
Milan 2022-01-13,47.5
Rome 2022-01-13,40.142857142857146
Eindhoven 2022-01-13,18.746666666666666
Groningen 2022-01-13,24.272727272727273
Krakow 2022-01-13,46.0
Poznan 2022-01-13,49.02564102564103
Lisbon 2022-01-13,24.256410256410255
Porto 2022-01-13,30.073529411764707
Bucharest 2022-01-13,62.266666666666666
Alicante 2022-01-13,20.983193277310924
Barcelona 2022-01-13,25.258064516129032
Madrid 2022-01-13,17.75
Malaga 2022-01-13,20.983193277310924
Seville 2022-01-13,23.028985507246375
Gothenburg 2022-01-13,16.014705882352942
Malmo 2022-01-13,15.89622641509434
Stockholm 2022-01-13,27.642857142857142
Graz 2022-01-14,33.72727272727273
Vienna 2022-01-14,27.727272727272727
Brussels 2022-01-14,41.95145631067961
Charleroi 2022-01-14,20.745222929936304
Brno 2022-01-14,40.904761904761905
Prague 2022-01-14,37.04761904761905
Copenhagen 2022-01-14,37.2
Tallinn 2022-01-14,31.242424242424242
Helsinki 2022-01-14,16.227272727272727
Grenoble 2022-01-14,48.142857142857146
Lille 2022-01-14,30.073529411764707
Paris 2022-01-14,41.95145631067961
Berlin 2022-01-14,38.093023255813954
Bremen 2022-01-14,35.714285714285715
Cologne 2022-01-14,29.229166666666668
Dresden 2022-01-14,34.41509433962264
Munich 2022-01-14,37.04761904761905
Athens 2022-01-14,49.02564102564103
Budapest 2022-01-14,45.11764705882353
Cork 2022-01-14,45.11764705882353
Dublin 2022-01-14,41.925925925925924
Bologna 2022-01-14,47.5
Catania 2022-01-14,32.18604651162791
Milan 2022-01-14,47.5
Rome 2022-01-14,46.422222222222224
Eindhoven 2022-01-14,18.746666666666666
Groningen 2022-01-14,24.272727272727273
Krakow 2022-01-14,46.0
Poznan 2022-01-14,49.02564102564103
Lisbon 2022-01-14,29.532258064516128
Porto 2022-01-14,33.25
Bucharest 2022-01-14,47.0
Alicante 2022-01-14,20.745222929936304
Barcelona 2022-01-14,30.073529411764707
Madrid 2022-01-14,29.363636363636363
Malaga 2022-01-14,20.983193277310924
Seville 2022-01-14,26.928571428571427
Gothenburg 2022-01-14,16.014705882352942
Malmo 2022-01-14,15.89622641509434
Stockholm 2022-01-14,27.642857142857142
Graz 2022-01-15,16.025974025974026
Vienna 2022-01-15,18.48936170212766
Brussels 2022-01-15,24.747474747474747
Charleroi 2022-01-15,10.91796875
Brno 2022-01-15,10.484276729559749
Prague 2022-01-15,10.484276729559749
Copenhagen 2022-01-15,6.434782608695652
Tallinn 2022-01-15,16.025974025974026
Helsinki 2022-01-15,10.91796875
Grenoble 2022-01-15,24.747474747474747
Lille 2022-01-15,18.714285714285715
Paris 2022-01-15,25.307692307692307
Berlin 2022-01-15,21.386363636363637
Bremen 2022-01-15,16.319444444444443
Cologne 2022-01-15,16.025974025974026
Dresden 2022-01-15,18.813186813186814
Munich 2022-01-15,18.48936170212766
Athens 2022-01-15,18.48936170212766
Budapest 2022-01-15,21.27777777777778
Cork 2022-01-15,29.166666666666668
Dublin 2022-01-15,24.747474747474747
Bologna 2022-01-15,18.48936170212766
Catania 2022-01-15,36.0
Milan 2022-01-15,19.473684210526315
Rome 2022-01-15,33.285714285714285
Eindhoven 2022-01-15,13.323529411764707
Groningen 2022-01-15,19.1875
Krakow 2022-01-15,49.0
Poznan 2022-01-15,21.27777777777778
Lisbon 2022-01-15,17.372093023255815
Porto 2022-01-15,18.48936170212766
Bucharest 2022-01-15,23.307692307692307
Alicante 2022-01-15,12.535087719298245
Barcelona 2022-01-15,10.453900709219859
Madrid 2022-01-15,10.91796875
Malaga 2022-01-15,12.535087719298245
Seville 2022-01-15,10.91796875
Gothenburg 2022-01-15,9.68859649122807
Malmo 2022-01-15,9.68859649122807
Stockholm 2022-01-15,18.48936170212766
Graz 2022-01-16,11.31764705882353
Vienna 2022-01-16,13.395833333333334
Brussels 2022-01-16,14.23076923076923
Charleroi 2022-01-16,5.622950819672131
Brno 2022-01-16,9.931506849315069
Prague 2022-01-16,9.791666666666666
Copenhagen 2022-01-16,6.434782608695652
Tallinn 2022-01-16,12.164383561643836
Helsinki 2022-01-16,10.941798941798941
Grenoble 2022-01-16,15.071942446043165
Lille 2022-01-16,9.791666666666666
Paris 2022-01-16,15.0
Berlin 2022-01-16,15.0
Bremen 2022-01-16,9.791666666666666
Cologne 2022-01-16,9.791666666666666
Dresden 2022-01-16,15.071942446043165
Munich 2022-01-16,13.395833333333334
Athens 2022-01-16,9.531645569620252
Budapest 2022-01-16,15.071942446043165
Cork 2022-01-16,19.85542168674699
Dublin 2022-01-16,19.689655172413794
Bologna 2022-01-16,12.164383561643836
Catania 2022-01-16,21.666666666666668
Milan 2022-01-16,13.395833333333334
Rome 2022-01-16,15.071942446043165
Eindhoven 2022-01-16,6.8478260869565215
Groningen 2022-01-16,11.31764705882353
Krakow 2022-01-16,15.695121951219512
Poznan 2022-01-16,15.071942446043165
Lisbon 2022-01-16,6.8478260869565215
Porto 2022-01-16,13.727272727272727
Bucharest 2022-01-16,15.695121951219512
Alicante 2022-01-16,6.147368421052631
Barcelona 2022-01-16,8.833333333333334
Madrid 2022-01-16,8.285
Malaga 2022-01-16,6.037037037037037
Seville 2022-01-16,6.147368421052631
Gothenburg 2022-01-16,6.8478260869565215
Malmo 2022-01-16,6.147368421052631
Stockholm 2022-01-16,16.416666666666668
Graz 2022-01-17,30.2
Vienna 2022-01-17,32.67213114754098
Brussels 2022-01-17,41.95145631067961
Charleroi 2022-01-17,20.745222929936304
Brno 2022-01-17,37.04761904761905
Prague 2022-01-17,33.18604651162791
Copenhagen 2022-01-17,37.2
Tallinn 2022-01-17,31.242424242424242
Helsinki 2022-01-17,17.17105263157895
Grenoble 2022-01-17,40.088235294117645
Lille 2022-01-17,30.073529411764707
Paris 2022-01-17,36.98
Berlin 2022-01-17,38.093023255813954
Bremen 2022-01-17,35.714285714285715
Cologne 2022-01-17,29.229166666666668
Dresden 2022-01-17,34.41509433962264
Munich 2022-01-17,37.04761904761905
Athens 2022-01-17,46.422222222222224
Budapest 2022-01-17,45.52307692307692
Cork 2022-01-17,45.11764705882353
Dublin 2022-01-17,41.925925925925924
Bologna 2022-01-17,34.0
Catania 2022-01-17,37.04761904761905
Milan 2022-01-17,47.5
Rome 2022-01-17,40.142857142857146
Eindhoven 2022-01-17,18.746666666666666
Groningen 2022-01-17,43.5
Krakow 2022-01-17,41.833333333333336
Poznan 2022-01-17,46.422222222222224
Lisbon 2022-01-17,29.532258064516128
Porto 2022-01-17,33.25
Bucharest 2022-01-17,62.266666666666666
Alicante 2022-01-17,18.627118644067796
Barcelona 2022-01-17,27.649122807017545
Madrid 2022-01-17,23.028985507246375
Malaga 2022-01-17,20.983193277310924
Seville 2022-01-17,22.49397590361446
Gothenburg 2022-01-17,16.014705882352942
Malmo 2022-01-17,15.89622641509434
Stockholm 2022-01-17,27.642857142857142
Graz 2022-01-18,30.2
Vienna 2022-01-18,32.67213114754098
Brussels 2022-01-18,41.95145631067961
Charleroi 2022-01-18,20.745222929936304
Brno 2022-01-18,37.04761904761905
Prague 2022-01-18,33.18604651162791
Copenhagen 2022-01-18,31.242424242424242
Tallinn 2022-01-18,31.242424242424242
Helsinki 2022-01-18,17.17105263157895
Grenoble 2022-01-18,40.088235294117645
Lille 2022-01-18,30.073529411764707
Paris 2022-01-18,36.98
Berlin 2022-01-18,38.093023255813954
Bremen 2022-01-18,35.714285714285715
Cologne 2022-01-18,29.229166666666668
Dresden 2022-01-18,34.41509433962264
Munich 2022-01-18,37.04761904761905
Athens 2022-01-18,54.083333333333336
Budapest 2022-01-18,45.52307692307692
Cork 2022-01-18,45.11764705882353
Dublin 2022-01-18,41.925925925925924
Bologna 2022-01-18,34.0
Catania 2022-01-18,37.04761904761905
Milan 2022-01-18,47.5
Rome 2022-01-18,45.52307692307692
Eindhoven 2022-01-18,26.46875
Groningen 2022-01-18,43.5
Krakow 2022-01-18,54.666666666666664
Poznan 2022-01-18,46.422222222222224
Lisbon 2022-01-18,29.532258064516128
Porto 2022-01-18,32.0625
Bucharest 2022-01-18,62.266666666666666
Alicante 2022-01-18,20.983193277310924
Barcelona 2022-01-18,27.649122807017545
Madrid 2022-01-18,29.363636363636363
Malaga 2022-01-18,20.983193277310924
Seville 2022-01-18,26.928571428571427
Gothenburg 2022-01-18,16.227272727272727
Malmo 2022-01-18,15.89820359281437
Stockholm 2022-01-18,27.642857142857142
Graz 2022-01-19,32.18604651162791
Vienna 2022-01-19,36.74626865671642
Brussels 2022-01-19,41.95145631067961
Charleroi 2022-01-19,20.745222929936304
Brno 2022-01-19,37.04761904761905
Prague 2022-01-19,33.18604651162791
Copenhagen 2022-01-19,37.2
Tallinn 2022-01-19,31.242424242424242
Helsinki 2022-01-19,16.227272727272727
Grenoble 2022-01-19,48.142857142857146
Lille 2022-01-19,30.073529411764707
Paris 2022-01-19,36.98
Berlin 2022-01-19,38.093023255813954
Bremen 2022-01-19,35.714285714285715
Cologne 2022-01-19,29.229166666666668
Dresden 2022-01-19,34.41509433962264
Munich 2022-01-19,37.04761904761905
Athens 2022-01-19,46.422222222222224
Budapest 2022-01-19,37.666666666666664
Cork 2022-01-19,45.11764705882353
Dublin 2022-01-19,41.925925925925924
Bologna 2022-01-19,34.0
Catania 2022-01-19,37.04761904761905
Milan 2022-01-19,47.5
Rome 2022-01-19,40.142857142857146
Eindhoven 2022-01-19,18.746666666666666
Groningen 2022-01-19,43.5
Krakow 2022-01-19,46.0
Poznan 2022-01-19,43.372093023255815
Lisbon 2022-01-19,29.532258064516128
Porto 2022-01-19,33.25
Bucharest 2022-01-19,85.0
Alicante 2022-01-19,18.627118644067796
Barcelona 2022-01-19,25.258064516129032
Madrid 2022-01-19,29.363636363636363
Malaga 2022-01-19,20.983193277310924
Seville 2022-01-19,26.928571428571427
Gothenburg 2022-01-19,16.014705882352942
Malmo 2022-01-19,15.89622641509434
Stockholm 2022-01-19,31.6
Graz 2022-01-20,30.2
Vienna 2022-01-20,36.74626865671642
Brussels 2022-01-20,41.95145631067961
Charleroi 2022-01-20,20.745222929936304
Brno 2022-01-20,37.04761904761905
Prague 2022-01-20,33.18604651162791
Copenhagen 2022-01-20,31.242424242424242
Tallinn 2022-01-20,31.242424242424242
Helsinki 2022-01-20,18.746666666666666
Grenoble 2022-01-20,48.142857142857146
Lille 2022-01-20,30.073529411764707
Paris 2022-01-20,36.98
Berlin 2022-01-20,38.093023255813954
Bremen 2022-01-20,35.714285714285715
Cologne 2022-01-20,29.229166666666668
Dresden 2022-01-20,34.41509433962264
Munich 2022-01-20,35.782051282051285
Athens 2022-01-20,49.02564102564103
Budapest 2022-01-20,45.11764705882353
Cork 2022-01-20,45.11764705882353
Dublin 2022-01-20,41.925925925925924
Bologna 2022-01-20,34.0
Catania 2022-01-20,37.04761904761905
Milan 2022-01-20,47.5
Rome 2022-01-20,45.52307692307692
Eindhoven 2022-01-20,25.8
Groningen 2022-01-20,24.272727272727273
Krakow 2022-01-20,54.666666666666664
Poznan 2022-01-20,43.372093023255815
Lisbon 2022-01-20,29.532258064516128
Porto 2022-01-20,30.073529411764707
Bucharest 2022-01-20,67.33333333333333
Alicante 2022-01-20,20.983193277310924
Barcelona 2022-01-20,25.258064516129032
Madrid 2022-01-20,29.363636363636363
Malaga 2022-01-20,20.983193277310924
Seville 2022-01-20,26.928571428571427
Gothenburg 2022-01-20,16.014705882352942
Malmo 2022-01-20,15.89820359281437
Stockholm 2022-01-20,27.642857142857142
Graz 2022-01-21,30.2
Vienna 2022-01-21,27.727272727272727
Brussels 2022-01-21,41.95145631067961
Charleroi 2022-01-21,20.745222929936304
Brno 2022-01-21,37.04761904761905
Prague 2022-01-21,33.18604651162791
Copenhagen 2022-01-21,37.2
Tallinn 2022-01-21,31.242424242424242
Helsinki 2022-01-21,16.227272727272727
Grenoble 2022-01-21,48.142857142857146
Lille 2022-01-21,30.073529411764707
Paris 2022-01-21,41.95145631067961
Berlin 2022-01-21,38.093023255813954
Bremen 2022-01-21,35.714285714285715
